run_idx,w,lambda_loss,seed,mean_S,profit,lost_sales,collapsed,final_value_loss,final_explained_variance
206,0.5,7,48,0.0,-128.1,0.5208458755746784,True,72634.64361707898,0.005164541495152009
209,0.5,7,51,0.0,-128.1,0.518289184051047,True,64963.55422151137,0.04656801914047991
210,0.5,7,52,0.0,-128.1,0.5188447054617819,True,69011.4666843686,0.02519653571976556
211,0.5,7,53,0.0,-128.1,0.5149925463760175,True,72490.54402825772,0.0001346993650126661
217,0.5,7,59,0.0,-128.1,0.5277165188516677,True,69788.45022789936,0.021072930632493436
214,0.5,7,56,0.0,-128.1,0.5182402578694825,True,75650.92370247256,7.399763816442245e-06
213,0.5,7,55,0.0,-128.1,0.5243769008931682,True,69288.77121964587,0.028720193056978732
218,0.5,7,60,0.0,-128.1,0.5121162746831248,True,71316.62592912548,0.0029916590095585226
216,0.5,7,58,0.0,-128.1,0.5139874647024886,True,73209.0263049699,0.005091007830750229
220,0.65,7,42,0.0,-128.1,0.5158669877768538,True,60610.72963056863,0.20232607978276718
215,0.5,7,57,0.0,-128.1,0.519507414983065,True,66723.74981204301,0.015928993113020547
221,0.65,7,43,0.0,-128.1,0.5165728289268111,True,87451.15448611876,0.032622354025514715
219,0.5,7,61,0.0,-128.1,0.5177674686837654,True,72498.53366514895,0.0048026818240809645
212,0.5,7,54,0.0,-128.1,0.5174862706277183,True,72980.62425589276,0.007367090282277164
223,0.65,7,45,0.0,-128.1,0.5229070936751181,True,52041.41228632479,0.2315370343052424
222,0.65,7,44,0.0,-128.1,0.5173429937269243,True,90276.91352892059,0.028662725900992368
225,0.65,7,47,0.0,-128.1,0.5165791280650451,True,94850.91662715901,0.010570046611321278
224,0.65,7,46,0.0,-128.1,0.508184749849319,True,93608.67818840004,0.024502260562701102
226,0.65,7,48,0.0,-128.1,0.5208458755746784,True,90645.96961165643,0.050153898887145214
227,0.65,7,49,0.0,-128.1,0.5314132341582017,True,90435.92903931013,0.02712882150951614
229,0.65,7,51,0.0,-128.1,0.518289184051047,True,75688.7186937642,0.08026694920327929
230,0.65,7,52,0.0,-128.1,0.5188447054617819,True,89543.74932944794,0.046667897038989596
231,0.65,7,53,0.0,-128.1,0.5149925463760175,True,92406.59553419151,0.03222236750472305
228,0.65,7,50,0.0,-128.1,0.5153191370466681,True,99463.54728673516,-1.07675536066039e-05
233,0.65,7,55,0.0,-128.1,0.5243769008931682,True,84762.15153885106,0.07611030123682104
234,0.65,7,56,0.0,-128.1,0.5182402578694825,True,97402.35601340617,0.014828851844510462
237,0.65,7,59,0.0,-128.1,0.5277165188516677,True,80664.86496234254,0.05271541550118699
232,0.65,7,54,0.0,-128.1,0.5174862706277183,True,92714.7597794144,0.03330260846349928
238,0.65,7,60,0.0,-128.1,0.5121162746831248,True,96263.11256430429,0.008991426764390407
239,0.65,7,61,0.0,-128.1,0.5177674686837654,True,89835.51060665816,0.03240903473307944
235,0.65,7,57,0.0,-128.1,0.519507414983065,True,66427.70890843752,0.11198940847673987
241,0.75,7,43,0.0,-128.1,0.5165728289268111,True,78298.89400924291,0.1167431650762884
240,0.75,7,42,0.0,-128.1,0.5158669877768538,True,48830.90000692949,0.24869636408029458
236,0.65,7,58,0.0,-128.1,0.5139874647024886,True,89160.0879142044,0.04396936361096863
242,0.75,7,44,0.0,-128.1,0.5173429937269243,True,98300.68525714059,0.045229345814794555
243,0.75,7,45,0.0,-128.1,0.5229070936751181,True,40233.38230862522,0.28109232715179777
244,0.75,7,46,0.0,-128.1,0.508184749849319,True,57798.68761045451,0.2613998955895758
245,0.75,7,47,0.0,-128.1,0.5165791280650451,True,107515.34845984478,0.022025022878606096
247,0.75,7,49,0.0,-128.1,0.5314132341582017,True,88721.40221159412,0.10945026576519012
246,0.75,7,48,0.0,-128.1,0.5208458755746784,True,103629.0598135489,0.05095148213908204
254,0.75,7,56,0.0,-128.1,0.5182402578694825,True,111295.56583907516,0.040484962300357655
249,0.75,7,51,0.0,-128.1,0.518289184051047,True,37163.99389591054,0.2575707024870775
255,0.75,7,57,0.0,-128.1,0.519507414983065,True,40080.339017966944,0.24392596625874186
248,0.75,7,50,0.0,-128.1,0.5153191370466681,True,68756.76850224248,0.2206479395365613
251,0.75,7,53,0.0,-128.1,0.5149925463760175,True,110608.76483312536,0.016010189158284765
250,0.75,7,52,0.0,-128.1,0.5188447054617819,True,55702.75975410482,0.2373703932787618
252,0.75,7,54,0.0,-128.1,0.5174862706277183,True,76440.85060190053,0.15412406215810368
253,0.75,7,55,0.0,-128.1,0.5243769008931682,True,91235.5207138366,0.10319584159132762
257,0.75,7,59,0.0,-128.1,0.5277165188516677,True,71855.45530825017,0.13907335373835686
